tempo,medidaSensor1,medidaFiltradaSensor1,medidaSensor2,medidaFiltradaSensor2
30328,996,997,997,997
30380,995,997,997,997
30431,995,997,997,997
30482,995,996,998,997
30533,996,996,998,997
30584,996,997,997,997
30636,995,996,997,997
30687,996,997,997,997
30738,995,997,997,997
30789,996,997,997,997
30840,995,996,997,997
30892,995,997,997,997
30943,996,997,997,997
30994,995,997,997,997
31045,995,996,998,997
31096,996,997,997,997
31148,996,997,997,997
31200,996,996,998,997
31251,996,997,997,997
31302,996,997,996,997
31353,995,997,998,996
31405,996,997,997,996
31456,996,997,997,996
31507,995,997,997,996
31558,995,997,998,996
31609,996,997,997,996
31661,996,997,996,997
31712,995,996,998,997
31763,995,996,998,997
31814,995,996,998,997
31865,996,996,997,997
31917,996,996,997,997
31968,997,996,997,997
32019,996,996,997,997
32070,996,996,997,997
32121,995,996,997,997
32173,995,996,996,997
32224,996,997,997,997
32275,996,997,997,997
32326,996,997,997,997
32377,996,997,997,997
32429,995,997,997,997
32480,995,997,997,997
32531,995,997,997,997
32583,995,997,997,997
32634,996,997,998,997
32686,996,997,997,997
32737,996,997,997,997
32788,996,997,997,997
32839,995,997,997,997
32890,995,997,998,997
32942,995,997,997,997
32993,995,997,998,997
33044,996,997,997,997
33095,995,997,997,997
33146,996,997,998,997
33198,996,997,997,997
33249,995,997,998,997
33300,996,997,998,997
33351,996,997,997,997
33402,995,997,997,997
33454,995,997,997,997
33505,996,997,998,997
33556,995,997,997,997
33607,995,997,996,997
33658,995,997,997,997
33710,996,997,998,997
33761,995,997,997,997
33812,995,997,998,997
33863,995,997,997,997
33914,997,997,997,997
33966,996,997,997,997
34017,996,997,998,997
34068,995,997,997,997
34120,995,997,997,997
34171,995,997,998,997
34223,995,997,998,997
34274,997,997,997,997
34325,995,997,997,997
34376,996,997,998,997
34427,995,997,997,997
34479,996,997,997,997
34530,995,997,997,997
34581,996,997,997,997
34632,995,996,998,997
34683,997,997,998,997
34735,995,996,997,997
34786,996,997,997,997
34837,995,996,997,997
34888,996,997,997,997
34939,996,997,997,997
34991,995,997,997,997
35042,997,997,997,997
35093,996,997,997,997
35144,996,997,997,997
35195,996,997,998,997
35247,996,997,997,997
35298,996,997,997,997
35349,995,997,998,997
35400,996,997,998,997
35451,996,997,997,997
35504,995,997,997,997
35555,995,997,998,997
35606,995,997,997,997
35657,996,997,997,997
35708,995,996,998,997
35760,996,996,998,997
35811,996,997,997,997
35862,996,997,997,997
35913,996,997,997,997
35964,997,997,997,997
36016,995,997,997,997
36067,995,997,997,997
36118,995,997,997,997
36169,995,997,997,997
36220,996,997,997,997
36272,995,996,998,997
36323,996,997,997,997
36374,995,996,998,997
36425,997,997,997,997
36476,995,996,997,997
36528,996,996,997,997
36579,996,997,997,997
36630,995,996,998,997
36681,995,996,997,997
36732,997,997,996,997
36784,996,997,997,997
36835,996,997,997,997
36886,995,997,997,997
36938,996,997,997,997
36989,995,997,997,997
37041,996,997,998,997
37092,996,997,997,997
37143,995,997,997,997
37194,995,997,997,997
37245,996,997,998,997
37297,996,997,997,997
37348,995,996,997,997
37399,995,996,997,997
37450,996,997,997,997
37501,995,996,997,997
37553,995,996,997,997
37604,995,996,998,997
37655,996,996,997,997
37706,995,996,997,997
37757,996,996,997,997
37809,996,996,997,997
37860,995,996,997,997
37911,996,996,997,997
37962,995,996,997,997
38013,996,996,997,997
38065,996,996,997,996
38116,996,996,997,997
38167,995,996,997,996
38218,996,996,997,997
38270,996,996,997,997
38322,996,996,997,997
38373,995,996,997,997
38424,996,996,997,997
38475,995,996,997,997
38526,996,996,997,997
38578,995,996,997,997
38629,995,996,998,997
38680,996,996,996,997
38731,996,996,997,997
38782,996,996,997,997
38834,996,996,997,997
38885,995,996,997,997
38936,996,997,997,997
38987,996,997,997,997
39038,996,997,996,997
39090,995,997,998,997
39141,995,997,997,997
39192,995,997,997,997
39243,995,997,997,997
39294,995,997,997,997
39346,995,997,997,997
39397,995,997,998,997
39448,995,997,998,997
39499,995,997,997,997
39550,995,996,998,997
39602,996,997,998,997
39654,995,997,997,997
39705,995,997,997,997
39756,996,997,997,997
39808,995,997,997,997
39859,995,997,997,997
39910,996,997,997,997
39961,996,997,997,997
40012,995,997,997,997
40064,996,997,998,997
40115,996,996,998,997
40166,996,996,997,997
40217,996,996,997,997
