tempo,medidaSensor1,medidaFiltradaSensor1,medidaSensor2,medidaFiltradaSensor2
17473,1007,1008,1008,1008
17524,1006,1008,1009,1008
17575,1006,1008,1008,1008
17628,1006,1008,1009,1008
17679,1006,1008,1009,1008
17730,1006,1008,1008,1008
17781,1006,1008,1009,1008
17833,1006,1008,1009,1008
17885,1006,1008,1008,1008
17936,1005,1008,1009,1008
17987,1006,1008,1009,1008
18038,1005,1008,1008,1008
18091,1006,1008,1009,1008
18142,1005,1008,1008,1008
18193,1006,1008,1008,1008
18244,1006,1008,1009,1008
18295,1006,1008,1009,1008
18348,1006,1008,1009,1008
18399,1006,1008,1009,1008
18450,1007,1008,1008,1008
18501,1007,1008,1009,1008
18552,1006,1008,1008,1008
18605,1006,1008,1008,1008
18656,1006,1008,1009,1008
18707,1006,1008,1008,1008
18758,1007,1008,1009,1008
18809,1006,1008,1008,1008
18862,1007,1008,1009,1008
18913,1006,1008,1008,1008
18964,1006,1008,1008,1008
19015,1006,1007,1009,1008
19066,1006,1007,1008,1008
19119,1006,1007,1008,1008
19170,1006,1008,1008,1008
19221,1006,1008,1008,1008
19272,1006,1008,1008,1008
19323,1005,1007,1009,1008
19376,1006,1007,1008,1008
19427,1007,1008,1008,1008
19478,1006,1008,1008,1008
19529,1006,1008,1008,1008
19581,1006,1008,1008,1008
19633,1006,1008,1009,1008
19684,1007,1008,1008,1008
19735,1005,1008,1008,1008
19786,1006,1008,1008,1008
19838,1006,1008,1008,1008
19890,1006,1008,1009,1008
19941,1006,1008,1008,1008
19992,1007,1008,1008,1008
20043,1007,1008,1009,1008
20096,1007,1008,1008,1008
20147,1006,1008,1009,1008
20198,1006,1008,1009,1008
20249,1007,1008,1008,1008
20300,1005,1008,1008,1008
20353,1006,1008,1009,1008
20404,1007,1008,1008,1008
20455,1007,1008,1008,1008
20506,1006,1008,1008,1008
20557,1007,1008,1008,1008
20610,1006,1008,1009,1008
20661,1006,1008,1008,1008
20712,1006,1007,1009,1008
20763,1006,1007,1008,1008
20814,1006,1008,1008,1008
20867,1006,1008,1008,1008
20918,1006,1008,1009,1008
20969,1005,1007,1008,1008
21020,1006,1008,1008,1008
21071,1005,1007,1008,1008
21124,1006,1008,1008,1008
21175,1006,1008,1008,1008
21226,1006,1008,1008,1008
21277,1007,1008,1009,1008
21328,1006,1008,1009,1008
21381,1007,1008,1008,1008
21432,1006,1008,1008,1008
21483,1005,1008,1008,1008
21534,1006,1008,1008,1008
21586,1006,1008,1008,1008
21638,1006,1008,1009,1008
21689,1007,1008,1008,1008
21740,1006,1008,1008,1008
21791,1006,1008,1009,1008
21843,1006,1008,1009,1008
21895,1007,1008,1008,1008
21946,1007,1008,1009,1008
21997,1006,1008,1008,1008
22048,1006,1008,1008,1008
22100,1006,1008,1008,1008
22152,1006,1008,1009,1008
22203,1005,1008,1008,1008
22254,1006,1008,1008,1008
22305,1005,1008,1009,1008
22358,1005,1008,1008,1008
22409,1006,1008,1009,1008
22460,1006,1007,1009,1008
22511,1005,1007,1008,1008
22562,1006,1008,1008,1008
22615,1006,1008,1009,1008
22666,1006,1008,1008,1008
22717,1005,1007,1008,1008
22768,1006,1008,1008,1008
22819,1006,1008,1008,1008
22872,1006,1008,1008,1008
22923,1006,1008,1008,1008
22974,1006,1008,1009,1008
23025,1005,1007,1009,1008
23076,1006,1008,1008,1008
23129,1006,1008,1008,1008
23180,1005,1007,1008,1008
23231,1006,1008,1008,1008
23282,1006,1008,1009,1008
23334,1005,1008,1008,1008
23386,1006,1008,1008,1008
23437,1005,1008,1008,1008
23488,1005,1008,1009,1008
23539,1006,1008,1008,1008
23591,1007,1008,1008,1008
23643,1006,1008,1008,1008
23694,1006,1008,1009,1008
23745,1006,1008,1008,1008
23796,1007,1008,1009,1008
23848,1006,1008,1008,1008
23900,1006,1008,1009,1008
23951,1005,1007,1008,1008
24002,1006,1008,1008,1008
24053,1006,1008,1008,1008
24105,1006,1008,1009,1008
24157,1006,1008,1008,1008
24208,1006,1007,1009,1008
24259,1006,1007,1008,1008
24310,1007,1008,1008,1008
24363,1006,1008,1008,1008
24414,1006,1008,1008,1008
24465,1006,1008,1008,1008
24516,1006,1008,1009,1008
24567,1006,1008,1008,1008
24620,1006,1008,1008,1008
24671,1006,1008,1008,1008
24722,1006,1008,1008,1008
24773,1005,1008,1008,1008
24824,1007,1008,1009,1008
24877,1005,1008,1009,1008
24928,1006,1008,1009,1008
24979,1006,1008,1008,1008
25030,1006,1008,1008,1008
25082,1006,1008,1008,1008
25134,1005,1008,1008,1008
25185,1006,1008,1008,1008
25236,1005,1008,1009,1008
25287,1006,1008,1008,1008
25339,1006,1008,1009,1008
25391,1006,1008,1008,1008
25442,1005,1008,1009,1008
25493,1006,1008,1008,1008
25544,1006,1008,1009,1008
25596,1006,1008,1009,1008
25648,1006,1008,1008,1008
25699,1005,1008,1008,1008
25750,1006,1008,1008,1008
25801,1006,1008,1008,1008
25853,1005,1008,1009,1008
25905,1007,1008,1009,1008
25956,1005,1008,1008,1008
26007,1006,1008,1009,1008
26058,1007,1008,1009,1008
26110,1006,1008,1008,1008
26162,1006,1008,1008,1008
26213,1005,1008,1009,1008
26264,1006,1008,1008,1008
26315,1006,1008,1008,1008
26368,1006,1008,1009,1008
26419,1006,1008,1009,1008
26470,1006,1008,1008,1008
26521,1006,1008,1008,1008
26572,1005,1007,1008,1008
26625,1006,1008,1009,1008
26676,1006,1008,1008,1008
26727,1006,1008,1009,1008
26778,1006,1008,1008,1008
26830,1006,1008,1008,1008
26882,1006,1008,1008,1008
26933,1006,1008,1008,1008
26984,1007,1008,1008,1008
27035,1006,1008,1008,1008
27087,1007,1008,1009,1008
27139,1007,1008,1009,1008
27190,1006,1008,1008,1008
27241,1005,1008,1008,1008
27292,1006,1008,1008,1008
27344,1006,1008,1009,1008
27396,1006,1008,1008,1008
27447,1006,1008,1009,1008
27498,1006,1008,1008,1008
27549,1006,1008,1009,1008
27601,1005,1008,1008,1008
27653,1005,1008,1008,1008
27704,1006,1008,1008,1008
27755,1006,1008,1008,1008
27806,1006,1008,1009,1008
27858,1006,1008,1009,1008
27910,1006,1008,1009,1008
27961,1006,1008,1008,1008
28012,1005,1008,1009,1008
28063,1006,1008,1008,1008
28115,1006,1008,1008,1008
28167,1006,1008,1008,1008
28218,1006,1008,1008,1008
28269,1005,1007,1009,1008
28320,1005,1007,1009,1008
28372,1006,1007,1009,1008
28424,1005,1007,1008,1008
28475,1006,1008,1008,1008
28526,1006,1008,1008,1008
28577,1005,1007,1008,1008
28630,1007,1008,1008,1008
28681,1006,1008,1008,1008
28732,1005,1008,1008,1008
28783,1006,1008,1008,1008
28835,1006,1008,1009,1008
28887,1005,1008,1008,1008
28938,1006,1008,1009,1008
28989,1005,1007,1008,1008
29040,1006,1008,1008,1008
29092,1006,1008,1008,1008
29144,1006,1007,1009,1008
29195,1005,1007,1009,1008
29246,1006,1007,1008,1008
29297,1006,1008,1008,1008
29349,1005,1007,1008,1008
29401,1005,1008,1008,1008
29452,1006,1008,1008,1008
29503,1006,1008,1008,1008
29554,1006,1008,1008,1008
29606,1006,1008,1008,1008
29658,1005,1008,1008,1008
29709,1006,1008,1009,1008
29760,1006,1008,1009,1008
29811,1006,1008,1008,1008
29863,1006,1008,1009,1008
29915,1005,1008,1008,1008
29966,1007,1008,1009,1008
30017,1006,1008,1008,1008
30068,1005,1008,1008,1008
30120,1007,1008,1008,1008
30172,1006,1008,1008,1008
30223,1007,1008,1008,1008
30274,1005,1008,1009,1008
30325,1005,1008,1009,1008
30377,1006,1008,1009,1008
30429,1005,1008,1008,1008
30480,1006,1008,1008,1008
30531,1005,1008,1009,1008
30582,1006,1008,1009,1008
30635,1007,1008,1009,1008
30686,1007,1008,1009,1008
30737,1005,1007,1009,1008
30788,1006,1007,1009,1008
30840,1005,1007,1008,1008
30892,1006,1007,1008,1008
30943,1006,1007,1008,1008
30994,1006,1007,1008,1008
31045,1005,1007,1008,1008
31097,1006,1007,1008,1008
31149,1006,1007,1008,1008
31200,1006,1007,1008,1008
31251,1005,1007,1008,1008
31302,1006,1007,1008,1008
31354,1006,1007,1008,1008
31406,1006,1007,1008,1008
31457,1006,1007,1008,1008
31508,1006,1007,1008,1008
31559,1006,1007,1008,1008
31611,1006,1007,1008,1008
31663,1006,1007,1008,1008
31714,1006,1007,1008,1008
31765,1005,1007,1008,1008
31816,1006,1007,1008,1008
31868,1005,1007,1008,1008
31920,1006,1008,1008,1008
31971,1006,1008,1008,1008
32022,1006,1008,1008,1008
32073,1006,1008,1008,1008
32125,1006,1008,1009,1008
32177,1007,1008,1008,1008
32228,1007,1008,1008,1008
32279,1007,1008,1008,1008
32330,1006,1008,1008,1008
32382,1006,1008,1009,1008
32434,1006,1008,1008,1008
32485,1006,1008,1008,1008
32536,1006,1008,1008,1008
32587,1006,1008,1009,1008
32640,1005,1008,1008,1008
32691,1005,1008,1009,1008
32742,1006,1008,1009,1008
32793,1006,1008,1009,1008
32845,1005,1007,1008,1008
32897,1007,1008,1009,1008
32948,1006,1008,1008,1008
32999,1006,1008,1008,1008
33050,1006,1007,1009,1008
33102,1006,1008,1008,1008
33154,1006,1008,1008,1008
33205,1006,1008,1008,1008
33256,1006,1008,1008,1008
33307,1006,1008,1008,1008
33359,1006,1008,1009,1008
33411,1006,1008,1008,1008
33462,1007,1008,1008,1008
33513,1006,1008,1008,1008
33564,1006,1008,1009,1008
33616,1005,1008,1008,1008
33668,1005,1008,1008,1008
33719,1006,1008,1009,1008
33770,1006,1008,1009,1008
33821,1005,1008,1008,1008
33873,1006,1008,1009,1008
33925,1005,1007,1008,1008
33976,1005,1007,1009,1008
34027,1005,1007,1008,1008
34078,1007,1008,1008,1008
34130,1005,1008,1008,1008
34182,1006,1008,1008,1008
34233,1005,1007,1009,1008
34284,1006,1008,1008,1008
34335,1006,1008,1008,1008
34387,1006,1008,1008,1008
34439,1006,1008,1008,1008
34490,1006,1008,1008,1008
34541,1005,1008,1009,1008
34593,1006,1008,1009,1008
34644,1006,1008,1008,1008
34696,1006,1008,1008,1008
34747,1006,1008,1009,1008
34798,1006,1008,1008,1008
34850,1006,1008,1009,1008
34902,1005,1008,1008,1008
34953,1006,1008,1008,1008
35004,1005,1008,1008,1008
35055,1006,1008,1008,1008
35107,1005,1007,1009,1008
35159,1006,1007,1009,1008
35210,1007,1008,1008,1008
35261,1005,1007,1009,1008
35312,1005,1007,1008,1008
35364,1006,1008,1008,1008
35416,1005,1007,1008,1008
35467,1005,1007,1008,1008
35518,1006,1008,1008,1008
35569,1005,1007,1008,1008
35621,1006,1008,1008,1008
35673,1006,1007,1009,1008
35724,1006,1007,1008,1008
35775,1006,1007,1009,1008
35826,1006,1007,1008,1008
35878,1006,1007,1008,1008
35930,1006,1007,1008,1008
35981,1005,1007,1008,1008
36032,1006,1007,1008,1008
36083,1006,1007,1008,1008
36135,1006,1007,1008,1008
36187,1006,1008,1008,1008
36238,1006,1008,1008,1008
36289,1006,1008,1008,1008
36340,1007,1008,1008,1008
36392,1006,1008,1008,1008
36444,1007,1008,1008,1008
36495,1007,1008,1008,1008
36546,1006,1008,1009,1008
36597,1006,1008,1008,1008
36649,1006,1008,1009,1008
36701,1006,1008,1008,1008
36752,1007,1008,1008,1008
36803,1006,1008,1009,1008
36855,1006,1008,1008,1008
36907,1005,1007,1008,1008
36958,1006,1008,1008,1008
37009,1006,1008,1008,1008
37060,1005,1007,1009,1008
37112,1006,1007,1009,1008
37164,1005,1007,1008,1008
37215,1005,1007,1008,1008
37266,1005,1007,1008,1008
37317,1006,1007,1008,1008
37369,1007,1008,1008,1008
37421,1006,1007,1008,1008
37472,1006,1008,1008,1008
37523,1006,1008,1008,1008
37574,1005,1008,1008,1008
37626,1006,1008,1008,1008
37678,1005,1008,1008,1008
37729,1005,1008,1008,1008
37780,1006,1008,1009,1008
37831,1006,1008,1008,1008
37883,1006,1008,1008,1008
37935,1006,1008,1009,1008
37986,1006,1008,1009,1008
38037,1005,1007,1008,1008
38088,1006,1008,1008,1008
38140,1006,1008,1008,1008
38192,1006,1008,1008,1008
38243,1005,1007,1009,1008
38294,1005,1007,1008,1008
38345,1006,1007,1009,1008
38397,1006,1007,1008,1008
38449,1006,1007,1008,1008
38500,1005,1007,1008,1008
38551,1006,1008,1008,1008
38602,1005,1008,1008,1008
38654,1005,1008,1008,1008
38706,1006,1008,1008,1008
38757,1006,1008,1009,1008
38808,1006,1008,1008,1008
38860,1006,1008,1008,1008
38912,1006,1008,1008,1008
38963,1006,1008,1009,1008
39014,1005,1008,1009,1008
39065,1006,1008,1008,1008
39117,1006,1008,1008,1008
39169,1006,1008,1008,1008
39220,1006,1008,1009,1008
39271,1006,1008,1009,1008
39322,1005,1008,1008,1008
39374,1006,1008,1009,1008
39426,1005,1008,1008,1008
39477,1006,1008,1008,1008
39528,1005,1008,1009,1008
39579,1006,1008,1009,1008
39631,1005,1008,1009,1008
39683,1006,1008,1009,1008
39734,1006,1008,1008,1008
39785,1006,1008,1008,1008
39836,1006,1008,1008,1008
39888,1006,1008,1009,1008
39940,1005,1008,1008,1008
39991,1006,1008,1009,1008
40042,1005,1008,1009,1008
40093,1006,1008,1008,1008
40145,1006,1008,1009,1008
40197,1007,1008,1009,1008
40248,1005,1008,1009,1008
40299,1006,1008,1008,1008
40350,1007,1008,1008,1008
40402,1006,1008,1008,1008
