time_ms, ldr_signal_1, ldr_signal_2
48173,1007,1009
48224,1007,1008
48274,1007,1009
48325,1007,1009
48375,1007,1010
48427,1007,1009
48477,1007,1008
48528,1007,1010
48578,1007,1010
48628,1007,1009
48679,1007,1009
48730,1007,1009
48781,1008,1010
48831,1007,1009
48882,1007,1009
48932,1007,1010
48984,1007,1009

49034,1007,1010
49085,1007,1010
49135,1007,1009
49186,1007,1009
49236,1007,1009
49288,1008,1009
49338,1007,1009
49389,1007,1009
49439,1007,1009
49489,1007,1009
49541,1007,1009
49591,1007,1009
49642,1007,1009
49692,1007,1009
49743,1007,1009
49794,1007,1009
49845,1007,1010
49895,1007,1009
49946,1007,1009
49996,1007,1008
50048,1007,1009
50098,1007,1009
50149,1007,1009
50199,1007,1009
50250,1007,1009
50300,1007,1009
50352,1007,1010
50402,1007,1009
50452,1007,1009
50503,1007,1009
50553,1007,1009
50605,1007,1009
50655,1007,1010
50706,1007,1010
50756,1007,1009
50807,1007,1009
50857,1007,1009
50909,1007,1009
50959,1007,1009
51010,1007,1009
51060,1008,1010
51111,1007,1009
51162,1007,1010
51213,1007,1009
51263,1007,1010
51314,1007,1009
51364,1007,1010
51415,1007,1010
51466,1007,1009
51516,1007,1009
51567,1007,1010
51617,1007,1010
51668,1007,1009
51719,1007,1009
51770,1007,1008
51820,1007,1010
51871,1007,1010
51921,1007,1009
51973,1007,1009
52023,1007,1009
52074,1007,1009
52124,1007,1010
52175,1007,1009
52226,1007,1009
52276,1007,1009
52327,1007,1009
52377,1007,1009
52428,1007,1009
52478,1007,1009
52530,1006,1010
52580,1007,1009
52631,1007,1008
52681,1007,1009
52732,1007,1009
52783,1007,1009
52834,1007,1009
52884,1007,1009
52935,1007,1008
52985,1007,1009
53037,1007,1009
53087,1007,1009
53138,1007,1010
53188,1007,1010
53238,1007,1008
53289,1007,1010
53340,1007,1010
53391,1007,1009
53441,1007,1009
53492,1007,1009
53542,1007,1008
53594,1007,1009
53644,1007,1009
53695,1007,1009
53745,1007,1009
53796,1007,1009
53847,1007,1009
53898,1007,1010
53948,1007,1009
53999,1007,1008
54049,1007,1009
54099,1007,1009
54151,1007,1009
54201,1007,1009
54252,1008,1008
54302,1007,1009
54353,1007,1009
54404,1007,1009
54455,1007,1009
54505,1007,1009
54556,1007,1009
54606,1007,1009
54658,1007,1009

54708,1007,1009
54759,1007,1009
54809,1007,1009
54860,1007,1009
54910,1007,1009
54962,1007,1009
55012,1007,1010
55062,1007,1009
55113,1007,1009
55163,1007,1009
55215,1007,1009
55265,1007,1009
55316,1007,1008
55366,1007,1009
55417,1007,1009
55468,1007,1008
55519,1007,1009
55569,1007,1009
55620,1007,1009
55670,1007,1009
55721,1007,1009
55772,1007,1009
55823,1007,1009
55873,1007,1009
55923,1007,1010
55974,1007,1009
56025,1007,1009
56076,1007,1009
56126,1007,1009
56177,1007,1009
56227,1007,1009
56279,1007,1009
56329,1007,1009
56380,1007,1008
56430,1007,1009
56481,1007,1009
56531,1007,1010
56583,1007,1009
56633,1007,1009
56684,1007,1009
56734,1007,1008
56785,1007,1010
56836,1007,1009
56886,1007,1009
56937,1007,1009
56987,1007,1009
57038,1006,1009
57089,1007,1009
57140,1008,1009
57190,1007,1009
57241,1007,1009
57291,1007,1009
57342,1006,1009
57393,1007,1009
57444,1007,1009
57494,1007,1009
57545,1007,1009
57595,1007,1010
57647,1007,1009
57697,1008,1009
57747,1007,1009
57798,1007,1009
57848,1007,1009
57900,1007,1009
57950,1007,1008
58001,1007,1010
58051,1007,1009
58102,1007,1009
58152,1008,1009
58204,1006,1009
58254,1007,1009
58305,1008,1009
58355,1007,1009
58406,1007,1009
58457,1007,1009
58508,1007,1009
58558,1007,1009
58609,1007,1009
58659,1007,1009
58710,1007,1009
58761,1007,1009
58811,1007,1008
58862,1007,1009
58912,1007,1009
58963,1007,1009
59014,1007,1009
59065,1007,1009
59115,1007,1009
59166,1007,1009
59216,1007,1009
59268,1007,1010
59318,1007,1009
59369,1007,1009
59419,1007,1009
59470,1007,1009
59521,1007,1009
59571,1007,1008
59622,1007,1009
59672,1007,1009
59723,1007,1009
59773,1007,1009
59825,1007,1009
59875,1007,1009
59926,1007,1008
59976,1007,1009
60027,1007,1009
